Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3
9364,1108.643,12.71873005,10488.37374,9.097538433,50.462688,193.45,1895.507205,1.198264205,87.58868665,962.875392,47.46,1.25999999
9365,1108.71,12.75048152,10428.25146,8.948398459,50.865024,193.48,1895.507205,1.198264205,87.52064779,962.9540304,47.46,1.25999999
9366,1108.786,12.75048152,10428.25146,8.948398459,50.865024,193.48,1895.507205,1.198264205,87.52064779,962.9540304,47.46,1.25999999
9367,1108.856,12.75048152,10428.25146,8.948398459,50.865024,193.48,1895.507205,1.198264205,87.52064779,962.9540304,47.46,1.25999999
9368,1108.926,12.36039208,10454.38259,8.528094895,50.243232,193.23,1895.507205,1.198264205,87.68394104,963.032364,47.47,1.25999999
9369,1109,12.36039208,10454.38259,8.528094895,50.243232,193.23,1895.507205,1.198264205,87.68394104,963.032364,47.47,1.25999999
9370,1109.131,12.51461349,10421.83933,8.256931305,49.569624,193.13,1895.507205,1.198264205,87.72930028,963.1110024,47.47,1.25999999
9371,1109.167,12.35585616,10416.59932,8.677234869,49.106328,193.27,1895.507205,1.198264205,87.74290805,963.1896408,47.47,1.25999999
9372,1109.201,12.35585616,10416.59932,8.677234869,49.106328,193.27,1895.507205,1.198264205,87.74290805,963.1896408,47.47,1.25999999
9373,1109.338,12.44203871,10399.91401,8.758583946,49.34712,193.14,1895.507205,1.198264205,87.7701236,963.2679744,47.47,1.25999999
9374,1109.405,12.44203871,10399.91401,8.758583946,49.34712,193.14,1895.507205,1.198264205,87.7701236,963.2679744,47.47,1.25999999
9375,1109.472,12.42389501,10414.94458,8.623002151,50.090832,193.41,1895.507205,1.198264205,87.83816245,963.3466128,47.48,1.25999999
9376,1109.478,12.42389501,10414.94458,8.623002151,50.090832,193.41,1895.507205,1.198264205,87.83816245,963.3466128,47.48,1.25999999
9377,1109.545,12.42389501,10414.94458,8.623002151,50.090832,193.41,1895.507205,1.198264205,87.83816245,963.3466128,47.48,1.25999999
9378,1109.618,12.42389501,10414.94458,8.623002151,50.090832,193.41,1895.507205,1.198264205,87.83816245,963.3466128,47.48,1.25999999
9379,1109.685,12.4012154,10427.28619,9.19244569,50.377344,193,1895.507205,1.198264205,87.76558767,963.4249464,47.48,1.25999999
9380,1109.777,9.480080533,10451.96942,9.097538433,51.559968,193,1895.507205,1.198264205,87.67033327,963.5035848,47.48,1.25999999
9381,1109.832,9.480080533,10451.96942,9.097538433,51.559968,193,1895.507205,1.198264205,87.67033327,963.5035848,47.48,1.25999999
9382,1109.905,9.480080533,10451.96942,9.097538433,51.559968,193,1895.507205,1.198264205,87.67033327,963.5035848,47.48,1.25999999
9383,1109.929,9.262356195,10416.11669,9.124654792,51.70932,193.36,1895.507205,1.198264205,87.54332741,963.5819184,47.49,1.25999999
9384,1109.975,9.262356195,10416.11669,9.124654792,51.70932,193.36,1895.507205,1.198264205,87.54332741,963.5819184,47.49,1.25999999
9385,1109.999,9.262356195,10416.11669,9.124654792,51.70932,193.36,1895.507205,1.198264205,87.54332741,963.5819184,47.49,1.25999999
9386,1110.045,9.262356195,10416.11669,9.124654792,51.70932,193.36,1895.507205,1.198264205,87.54332741,963.5819184,47.49,1.25999999
9387,1110.197,10.26025941,10453.9689,8.961956638,51.435,193.33,1895.507205,1.198264205,87.73837213,963.6605568,47.49,1.25999999
9388,1110.234,10.23304387,10452.72785,8.690793049,52.901088,193.95,1895.507205,1.198264205,87.66126143,963.7388904,47.49,1.25999999
9389,1110.271,10.23304387,10452.72785,8.690793049,52.901088,193.95,1895.507205,1.198264205,87.66126143,963.7388904,47.49,1.25999999
9390,1110.344,10.23304387,10452.72785,8.690793049,52.901088,193.95,1895.507205,1.198264205,87.66126143,963.7388904,47.49,1.25999999
9391,1110.386,10.106038,10460.58787,8.365396741,52.60848,193.76,1895.507205,1.198264205,87.82001876,963.8175288,47.5,1.25999999
9392,1110.411,10.106038,10460.58787,8.365396741,52.60848,193.76,1895.507205,1.198264205,87.82001876,963.8175288,47.5,1.25999999
9393,1110.487,10.106038,10460.58787,8.365396741,52.60848,193.76,1895.507205,1.198264205,87.82001876,963.8175288,47.5,1.25999999
9394,1110.56,10.02439138,10459.55366,8.66367669,52.264056,193.48,1895.507205,1.198264205,87.87898576,963.8958624,47.5,1.25999999
9395,1110.633,10.02439138,10459.55366,8.66367669,52.264056,193.48,1895.507205,1.198264205,87.87898576,963.8958624,47.5,1.25999999
9396,1110.691,10.17407686,10427.21724,8.772142126,52.56276,193.19,1895.507205,1.198264205,87.81548283,963.9745008,47.5,1.25999999
9397,1110.703,10.17407686,10427.21724,8.772142126,52.56276,193.19,1895.507205,1.198264205,87.81548283,963.9745008,47.5,1.25999999
9398,1110.783,10.17407686,10427.21724,8.772142126,52.56276,193.19,1895.507205,1.198264205,87.81548283,963.9745008,47.5,1.25999999
9399,1110.844,9.743164108,10444.79888,8.799258485,51.898296,193.29,1895.507205,1.198264205,88.0014557,964.0528344,47.5,1.25999999
9400,1110.856,9.743164108,10444.79888,8.799258485,51.898296,193.29,1895.507205,1.198264205,88.0014557,964.0528344,47.5,1.25999999
9401,1110.996,9.929136979,10446.79836,8.66367669,51.736752,193,1895.507205,1.198264205,88.0014557,964.1314728,47.51,1.25999999
9402,1111.075,9.929136979,10446.79836,8.66367669,51.736752,193,1895.507205,1.198264205,88.0014557,964.1314728,47.51,1.25999999
9403,1111.148,10.25118756,10453.41732,8.582327613,52.53228,193.14,1895.507205,1.198264205,87.85177022,964.2098064,47.51,1.25999999
9404,1111.222,10.25118756,10453.41732,8.582327613,52.53228,193.14,1895.507205,1.198264205,87.85177022,964.2098064,47.51,1.25999999
9405,1111.301,10.1241817,10429.56146,9.002631177,52.666392,193.52,1895.507205,1.198264205,87.82001876,964.2884448,47.51,1.25999999
9406,1111.365,10.1241817,10429.56146,9.002631177,52.666392,193.52,1895.507205,1.198264205,87.82001876,964.2884448,47.51,1.25999999
9407,1111.508,10.1241817,10435.07727,9.111096613,52.117752,193,1895.507205,1.198264205,87.8472343,964.3670832,47.52,1.25999999
9408,1111.648,10.15139724,10400.94822,8.867049382,51.940968,193.62,1895.507205,1.198264205,87.86537799,964.4454168,47.52,1.25999999
9409,1111.758,10.09243023,10452.521,8.623002151,51.453288,194,1895.507205,1.198264205,87.89712946,964.5240552,47.52,1.25999999
9410,1111.798,10.09243023,10452.521,8.623002151,51.453288,194,1895.507205,1.198264205,87.89712946,964.5240552,47.52,1.25999999
9411,1111.91,10.08335839,10429.83725,8.419629459,51.38928,193.64,1895.507205,1.198264205,87.86537799,964.6023888,47.52,1.25999999
9412,1111.935,10.08335839,10429.83725,8.419629459,51.38928,193.64,1895.507205,1.198264205,87.86537799,964.6023888,47.52,1.25999999
9413,1111.999,10.08335839,10429.83725,8.419629459,51.38928,193.64,1895.507205,1.198264205,87.86537799,964.6023888,47.52,1.25999999
9414,1112.063,9.815738887,10435.97359,8.378954921,51.31308,193.48,1895.507205,1.198264205,88.02867125,964.6810272,47.53,1.25999999
9415,1112.081,9.815738887,10435.97359,8.378954921,51.31308,193.48,1895.507205,1.198264205,88.02867125,964.6810272,47.53,1.25999999
9416,1112.151,9.815738887,10435.97359,8.378954921,51.31308,193.48,1895.507205,1.198264205,88.02867125,964.6810272,47.53,1.25999999
9417,1112.224,9.988103987,10425.49356,8.595885792,51.2826,193.48,1895.507205,1.198264205,88.01052755,964.7593608,47.53,1.25999999
9418,1112.301,9.988103987,10425.49356,8.595885792,51.2826,193.48,1895.507205,1.198264205,88.01052755,964.7593608,47.53,1.25999999
9419,1112.368,9.838418505,10395.36347,8.324722203,51.812952,193.41,1895.507205,1.198264205,88.11031787,964.8379992,47.53,1.25999999
9420,1112.447,9.838418505,10395.36347,8.324722203,51.812952,193.41,1895.507205,1.198264205,88.11031787,964.8379992,47.53,1.25999999
9421,1112.52,9.965424369,10402.25822,8.785700305,51.916584,194,1895.507205,1.198264205,87.98784793,964.9163328,47.54,1.25999999
9422,1112.59,9.965424369,10402.25822,8.785700305,51.916584,194,1895.507205,1.198264205,87.98784793,964.9163328,47.54,1.25999999
9423,1112.66,9.965424369,10402.25822,8.785700305,51.916584,194,1895.507205,1.198264205,87.98784793,964.9163328,47.54,1.25999999
9424,1112.672,10.01078361,10380.88448,8.758583946,51.873912,194,1895.507205,1.198264205,87.97424016,964.9949712,47.54,1.25999999
9425,1112.733,10.01078361,10380.88448,8.758583946,51.873912,194,1895.507205,1.198264205,87.97424016,964.9949712,47.54,1.25999999
9426,1112.825,10.05160692,10398.05242,8.839933023,51.063144,193.55,1895.507205,1.198264205,87.91527315,965.0733048,47.54,1.25999999
9427,1112.874,10.05160692,10398.05242,8.839933023,51.063144,193.55,1895.507205,1.198264205,87.91527315,965.0733048,47.54,1.25999999
9428,1112.944,10.05160692,10398.05242,8.839933023,51.063144,193.55,1895.507205,1.198264205,87.91527315,965.0733048,47.54,1.25999999
9429,1112.977,9.915529208,10432.802,8.555211254,50.45964,193.48,1895.507205,1.198264205,87.91980908,965.1519432,47.55,1.25999999
9430,1112.999,9.915529208,10432.802,8.555211254,50.45964,193.48,1895.507205,1.198264205,87.91980908,965.1519432,47.55,1.25999999
9431,1113.014,9.915529208,10432.802,8.555211254,50.45964,193.48,1895.507205,1.198264205,87.91980908,965.1519432,47.55,1.25999999
9432,1113.087,9.915529208,10432.802,8.555211254,50.45964,193.48,1895.507205,1.198264205,87.91980908,965.1519432,47.55,1.25999999
9433,1113.13,10.05614284,10415.49616,9.246678408,50.834544,193.41,1895.507205,1.198264205,87.90620131,965.2305816,47.55,1.25999999
9434,1113.227,10.05614284,10415.49616,9.246678408,50.834544,193.41,1895.507205,1.198264205,87.90620131,965.2305816,47.55,1.25999999
9435,1113.282,10.16046909,10433.21568,8.541653074,51.422808,193.57,1895.507205,1.198264205,87.80641098,965.3089152,47.55,1.25999999
9436,1113.37,10.16046909,10433.21568,8.541653074,51.422808,193.57,1895.507205,1.198264205,87.80641098,965.3089152,47.55,1.25999999
9437,1113.434,10.26933126,10447.0052,8.66367669,51.093624,193.23,1895.507205,1.198264205,87.86991392,965.3875536,47.55,1.25999999
9438,1113.511,10.26933126,10447.0052,8.66367669,51.093624,193.23,1895.507205,1.198264205,87.86991392,965.3875536,47.55,1.25999999
9439,1113.584,10.26933126,10447.0052,8.66367669,51.093624,193.23,1895.507205,1.198264205,87.86991392,965.3875536,47.55,1.25999999
9440,1113.797,10.03346322,10482.44425,8.500978536,51.310032,193,1895.507205,1.198264205,87.86084207,965.5445256,47.56,1.25999999
9441,1113.892,10.05614284,10463.34577,8.3925131,51.386232,193.48,1895.507205,1.198264205,87.82455468,965.6228592,47.56,1.25999999
9442,1114.001,10.05614284,10463.34577,8.3925131,51.386232,193.48,1895.507205,1.198264205,87.82455468,965.6228592,47.56,1.25999999
9443,1114.16,9.720484489,10461.00156,9.070422074,51.300888,193.48,1895.507205,1.198264205,87.97877609,965.7014976,47.57,1.25999999
9444,1114.196,9.883777742,10447.55678,9.097538433,51.249072,193.38,1895.507205,1.198264205,87.96970424,965.780136,47.57,1.25999999
9445,1114.233,9.883777742,10447.55678,9.097538433,51.249072,193.38,1895.507205,1.198264205,87.96970424,965.780136,47.57,1.25999999
9446,1114.303,9.883777742,10447.55678,9.097538433,51.249072,193.38,1895.507205,1.198264205,87.96970424,965.780136,47.57,1.25999999
9447,1114.373,9.774915574,10454.17575,9.219562049,51.352704,193.82,1895.507205,1.198264205,88.09217418,965.8584696,47.57,1.25999999
9448,1114.501,9.616158244,10428.4583,8.894165741,52.160424,193,1895.507205,1.198264205,88.21010819,965.937108,47.58,1.25999999
9449,1114.526,9.616158244,10428.4583,8.894165741,52.160424,193,1895.507205,1.198264205,88.21010819,965.937108,47.58,1.25999999
9450,1114.602,9.616158244,10428.4583,8.894165741,52.160424,193,1895.507205,1.198264205,88.21010819,965.937108,47.58,1.25999999
9451,1114.675,9.783987421,10399.50032,8.799258485,53.879496,193,1895.507205,1.198264205,88.12392564,966.0154416,47.58,1.25999999
9452,1114.821,9.788523345,10444.04045,8.975514818,53.44668,193.57,1895.507205,1.198264205,88.20557227,966.09408,47.58,1.25999999
9453,1114.891,9.788523345,10444.04045,8.975514818,53.44668,193.57,1895.507205,1.198264205,88.20557227,966.09408,47.58,1.25999999
9454,1114.961,9.73409226,10432.73305,8.93484028,52.053744,193.38,1895.507205,1.198264205,88.17835673,966.1724136,47.58,1.25999999
9455,1115.111,9.738628184,10447.55678,8.568769433,51.681888,193.33,1895.507205,1.198264205,88.27361113,966.251052,47.59,1.25999999
9456,1115.178,9.738628184,10447.55678,8.568769433,51.681888,193.33,1895.507205,1.198264205,88.27361113,966.251052,47.59,1.25999999
9457,1115.254,9.738628184,10447.55678,8.568769433,51.681888,193.33,1895.507205,1.198264205,88.27361113,966.251052,47.59,1.25999999
9458,1115.33,9.452864991,10473.20528,9.043305715,52.218336,193.43,1895.507205,1.198264205,88.30082667,966.3296904,47.59,1.25999999
9459,1115.416,9.48915238,10457.41628,9.097538433,55.403496,193.37,1895.507205,1.198264205,88.42329661,966.408024,47.59,1.25999999
9460,1115.504,9.48915238,10457.41628,9.097538433,55.403496,193.37,1895.507205,1.198264205,88.42329661,966.408024,47.59,1.25999999
9461,1115.568,9.053703705,10422.9425,9.016189356,61.76772,193.5,1895.507205,1.198264205,88.49587139,966.4866624,47.59,1.25999999
9462,1115.687,9.053703705,10422.9425,9.016189356,61.76772,193.5,1895.507205,1.198264205,88.49587139,966.4866624,47.59,1.25999999
9463,1115.794,8.110231576,10445.07467,8.758583946,66.025776,193.12,1895.507205,1.198264205,89.4937746,966.564996,47.6,1.25999999
9464,1115.873,8.309812218,10466.99999,8.772142126,67.723512,193.87,1895.507205,1.198264205,89.86118442,966.6436344,47.6,1.25999999
9465,1115.888,8.309812218,10466.99999,8.772142126,67.723512,193.87,1895.507205,1.198264205,89.86118442,966.6436344,47.6,1.25999999
9466,1115.983,8.309812218,10466.99999,8.772142126,67.723512,193.87,1895.507205,1.198264205,89.86118442,966.6436344,47.6,1.25999999
9467,1116.001,8.309812218,10466.99999,8.772142126,67.723512,193.87,1895.507205,1.198264205,89.86118442,966.6436344,47.6,1.25999999
9468,1116.08,8.314348142,10392.39872,8.772142126,68.470272,194,1895.507205,1.198264205,89.66160378,966.7222728,47.6,1.25999999
9469,1116.175,8.314348142,10392.39872,8.772142126,68.470272,194,1895.507205,1.198264205,89.66160378,966.7222728,47.6,1.25999999
9470,1116.178,8.640934649,10479.20371,8.351838562,68.866512,194,1895.507205,1.198264205,89.44841536,966.8006064,47.6,1.25999999
9471,1116.266,8.640934649,10479.20371,8.351838562,68.866512,194,1895.507205,1.198264205,89.44841536,966.8006064,47.6,1.25999999
9472,1116.717,9.747700031,10588.14088,9.138212972,64.574928,193.12,1895.507205,1.198264205,88.21918004,967.0362168,47.61,1.25999999
9473,1116.787,9.266892119,10759.82034,9.544958356,63.355728,193.24,1895.507205,1.198264205,88.30082667,967.1148552,47.61,1.25999999
9474,1116.9,9.266892119,10759.82034,9.544958356,63.355728,193.24,1895.507205,1.198264205,88.30082667,967.1148552,47.61,1.25999999
9475,1117.001,8.613719106,10878.06542,9.260236587,64.958976,193.82,1895.507205,1.198264205,89.20347548,967.1931888,47.62,1.25999999
9476,1117.177,8.822371597,10793.88044,9.19244569,66.577464,193.06,1895.507205,1.198264205,89.35316097,967.2718272,47.62,1.25999999
9477,1117.272,8.49578509,10555.45973,8.948398459,66.675,193.41,1895.507205,1.198264205,89.12182886,967.3501608,47.62,1.25999999
9478,1117.369,8.49578509,10555.45973,8.948398459,66.675,193.41,1895.507205,1.198264205,89.12182886,967.3501608,47.62,1.25999999
9479,1117.397,7.79725284,10529.88018,8.853491203,68.77812,193,1895.507205,1.198264205,89.7613941,967.4287992,47.62,1.25999999
9480,1117.47,7.79725284,10529.88018,8.853491203,68.77812,193,1895.507205,1.198264205,89.7613941,967.4287992,47.62,1.25999999
9481,1117.574,7.806324688,10490.37322,8.745025767,72.524112,193.53,1895.507205,1.198264205,90.14694761,967.5074376,47.62,1.25999999
9482,1117.677,7.806324688,10490.37322,8.745025767,72.524112,193.53,1895.507205,1.198264205,90.14694761,967.5074376,47.62,1.25999999
9483,1117.702,8.005905331,10410.18719,8.704351228,74.243184,193.13,1895.507205,1.198264205,90.01540583,967.5857712,47.63,1.25999999
9484,1117.881,7.946938322,10323.79589,8.66367669,73.734168,193.67,1895.507205,1.198264205,89.79768149,967.6644096,47.63,1.25999999
9485,1118,7.946938322,10323.79589,8.66367669,73.734168,193.67,1895.507205,1.198264205,89.79768149,967.6644096,47.63,1.25999999
9486,1118.006,7.883435391,10369.30128,8.880607562,74.166984,193.79,1895.507205,1.198264205,89.80675334,967.7427432,47.63,1.25999999
9487,1118.092,7.883435391,10369.30128,8.880607562,74.166984,193.79,1895.507205,1.198264205,89.80675334,967.7427432,47.63,1.25999999
9488,1118.159,8.132911194,10410.46298,8.812816664,76.593192,193.47,1895.507205,1.198264205,89.81582518,967.8213816,47.63,1.25999999
9489,1118.201,8.132911194,10410.46298,8.812816664,76.593192,193.47,1895.507205,1.198264205,89.81582518,967.8213816,47.63,1.25999999
9490,1118.311,8.835979368,10350.13386,8.419629459,76.135992,193.93,1895.507205,1.198264205,89.44841536,967.90002,47.63,1.25999999
9491,1118.464,10.28293903,10409.98035,8.202698587,67.077336,193.56,1895.507205,1.198264205,88.04681494,967.9783536,47.64,1.25999999
9492,1118.552,10.28293903,10409.98035,8.202698587,67.077336,193.56,1895.507205,1.198264205,88.04681494,967.9783536,47.64,1.25999999
9493,1118.616,11.3488811,10514.22908,8.704351228,55.379112,193.59,1895.507205,1.198264205,86.74500484,968.056992,47.64,1.25999999
9494,1118.625,11.3488811,10514.22908,8.704351228,55.379112,193.59,1895.507205,1.198264205,86.74500484,968.056992,47.64,1.25999999
9495,1118.677,11.3488811,10514.22908,8.704351228,55.379112,193.59,1895.507205,1.198264205,86.74500484,968.056992,47.64,1.25999999
9496,1118.802,11.46681511,10612.54832,8.975514818,47.240952,193.72,1895.507205,1.198264205,86.69057375,968.1356304,47.64,1.25999999
9497,1118.921,11.176516,10636.40418,8.636560331,46.219872,193.86,1895.507205,1.198264205,86.84479516,968.213964,47.65,1.25999999
9498,1118.945,11.176516,10636.40418,8.636560331,46.219872,193.86,1895.507205,1.198264205,86.84479516,968.213964,47.65,1.25999999
9499,1119,11.176516,10636.40418,8.636560331,46.219872,193.86,1895.507205,1.198264205,86.84479516,968.213964,47.65,1.25999999
9500,1119.024,11.176516,10636.40418,8.636560331,46.219872,193.86,1895.507205,1.198264205,86.84479516,968.213964,47.65,1.25999999
9501,1119.095,11.72536276,10658.05372,9.070422074,50.822352,193.67,1895.507205,1.198264205,86.26873285,968.2926024,47.65,1.25999999
9502,1119.162,11.72536276,10658.05372,9.070422074,50.822352,193.67,1895.507205,1.198264205,86.26873285,968.2926024,47.65,1.25999999
9503,1119.226,11.93855118,10683.56432,8.975514818,51.928776,193.64,1895.507205,1.198264205,86.10997552,968.370936,47.65,1.25999999
9504,1119.232,11.93855118,10683.56432,8.975514818,51.928776,193.64,1895.507205,1.198264205,86.10997552,968.370936,47.65,1.25999999
9505,1119.354,11.93855118,10683.56432,8.975514818,51.928776,193.64,1895.507205,1.198264205,86.10997552,968.370936,47.65,1.25999999
9506,1119.378,11.07218975,10746.85819,9.165329331,47.115984,193.25,1895.507205,1.198264205,86.29141247,968.4495744,47.66,1.25999999
9507,1119.415,11.07218975,10746.85819,9.165329331,47.115984,193.25,1895.507205,1.198264205,86.29141247,968.4495744,47.66,1.25999999
9508,1119.536,11.0631179,10705.76544,8.975514818,43.491912,193.5,1895.507205,1.198264205,86.74046892,968.5282128,47.66,1.25999999
